open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,zip_code,gkz,country_location,download_kbit,upload_kbit,ping_ms,lte_rsrp,lte_rsrq,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength
P68ada6f1-0553-4e11-ab02-f18d29622261,O9f654c77-118b-48eb-8cff-4f19b1e0976b,2017-05-24 18:49:45,LAN,LAN,,,,,,,,3391,6624,34.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,8412,78.132.16,,,false,
P6aaa4c8b-702f-4975-b9b2-da66099d1b9d,O4c34da09-01f5-41bc-bff5-bb482952fa5a,2017-05-24 18:50:02,WLAN,WLAN,47.77331428332553,13.07760151794368,,300.0,5020,50101,AT,6776,2752,50.8,,,RTR Server 10G AT,7,3,iOS,iPhone 7 Plus,1.7,,,,nat_local_to_public_ipv4,25255,91.141.1,,,false,
P89f07bfc-ed31-40c7-991c-e7b921ace9a6,Od7e2ce0f-a402-4c33-ae88-c5602a9230f0,2017-05-24 18:50:19,LAN,LAN,47.234014599999995,9.5894645,Browser,3999.0,,,,28467,5008,19.0,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,8447,188.21.54,,,false,
P42f08b1d-3716-4196-adcd-ff7b7316cc09,Oe643e2a5-56fc-4556-b70e-bbdf53dcc52c,2017-05-24 18:50:22,LAN,LAN,,,,,,,,4885,544,20.7,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,28760,5.104.217,,,false,
Pb3ae1833-e07a-4e36-a6af-5ced212450f4,O4935042b-681b-4165-9a76-f5fa29ae852f,2017-05-24 18:50:33,WLAN,WLAN,,,,,,,,135416,24736,23.7,,,RTR Server DE,7,3,Android,MHA-L09,3.0.2,,,,no_nat_ipv6,31334,2a02:810d:8840::,,,false,-34
P2d090909-5d84-4fd3-afdf-e86bdf21c561,Oabdfaf76-7918-49dc-8f1f-87aae3b9b9d8,2017-05-24 18:50:41,WLAN,WLAN,,,,,,,,24027,10384,26.1,,,RTR Server 10G AT,7,3,Android,Huawei P9 Lite (VNS-L21),3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.0,,,false,-59
Pf5fda1c4-84ba-4ea7-b6f7-319167dd2d8f,O74a1564f-a3c7-4889-be50-798099a823f6,2017-05-24 18:50:48,WLAN,WLAN,,,,,,,,15377,2947,13.9,,,RTR Server 10G AT,7,3,Android,SM-T580,3.0.2,,,,nat_local_to_public_ipv4,8447,178.191.113,,,false,-55
Pd5a1f016-4522-4657-b444-2705504f0a5a,Oab928e39-985b-407a-aa04-36fb167c4a69,2017-05-24 18:51:07,LAN,LAN,,,Browser,,,,,45674,8666,25.7,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,178.114.155,,,false,
Paa9c3a30-6960-44a3-9b87-48c0a3f61a72,O05368aab-c071-4387-a6e2-0989850492c4,2017-05-24 18:51:08,LAN,LAN,,,,,,,,12047,7237,32.4,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,12793,213.225.3,,,false,
P2f326e0c-db10-4cc2-aaeb-f09e1b2281c0,O167baa87-ece3-48be-9202-9c62efc449b8,2017-05-24 18:51:23,LAN,LAN,,,,,,,,3370,2870,16.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,8447,91.115.229,,,false,
P60172706-e44e-4746-98ee-49b5bef499c8,Od12dabc5-84e3-481c-9556-e632cd664187,2017-05-24 18:51:26,LAN,LAN,48.2984291,16.3771917,Browser,26.0,2103,31214,AT,11697,822,12.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,1764,81.16.157,,,false,
P196b5cd8-da7d-44f8-93d6-87969e9437c6,O4677f506-9d83-487c-aadc-242f77551169,2017-05-24 18:51:27,LAN,LAN,,,,,,,,1469,3145,65.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,91.141.3,,,false,
Pf52ef2bc-4f52-4849-b69e-85c89c2fda45,O8de20bc9-d201-4b2a-8eae-5e1af104a074,2017-05-24 18:51:50,WLAN,WLAN,47.38856156826707,15.99306092599034,,10.0,8234,60728,AT,14831,1537,17.5,,,RTR Server 10G AT,7,3,iOS,iPhone 6s Plus,1.7,,,,nat_local_to_public_ipv4,8447,88.116.171,,,false,
P67f3ca47-c49c-4d83-887a-813515debfcb,O0883c620-ed3a-42a3-b6d0-75578a2e60e3,2017-05-24 18:51:51,LAN,LAN,48.04680468046805,13.777327935222672,rastered,1900.0,4690,41738,AT,1200,10192,31.8,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,25255,178.115.131,,,false,
Pd5a1f016-4522-4657-b444-2705504f0a5a,O61bcb51f-e190-48ab-aeb7-3a505141f81d,2017-05-24 18:51:51,LAN,LAN,,,Browser,,,,,56305,9750,20.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,178.114.155,,,false,
Pdbd51000-4f3b-43d2-b881-049ad13be808,Oa59b78d3-7411-42b5-8aa8-312e64cffb06,2017-05-24 18:52:04,LAN,LAN,,,,,,,,21307,5315,44.9,,,RTR Websocket 10G AT,7,1,,Chrome,0.6.4,,,,,8447,178.189.239,,,false,
P1dc13539-1268-4d92-94b8-1190eb56ff80,O945ad8fa-9c1c-4047-ac1b-49eb731a2e9d,2017-05-24 18:52:06,LAN,LAN,47.074309899999996,15.447281199999997,Browser,5242.0,,,,8934,705,11.2,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,8447,91.112.193,,,false,
Pdffe51fe-bb54-40ea-ac24-62ca7f862a5b,Oc3cc3052-6fd0-40f1-bc71-3d6a56cab0ac,2017-05-24 18:52:09,LAN,LAN,47.814916,13.023049,Browser,86.0,5020,50101,AT,9532,7456,30.7,,,RTR Websocket 10G AT,7,3,,IE,0.6.4,,,,,8692,85.158.226,,,false,
Pc00c1983-b76d-4ebb-9436-a2e6e6d7820e,O8ba796a6-ed6f-4257-8f70-264817ff8a9c,2017-05-24 18:52:19,WLAN,WLAN,46.8223477,15.3711802,network,72.9,8521,60341,AT,18549,11030,33.1,,,RTR Server 10G AT,7,3,Android,Sony Xperia Z2 Tablet (SGP521),3.0.2,,,,nat_local_to_public_ipv4,25255,178.115.131,,,false,-30
Paa9c3a30-6960-44a3-9b87-48c0a3f61a72,Oa534588f-aaa0-479f-8cf4-ef90b2359bc9,2017-05-24 18:52:58,LAN,LAN,,,,,,,,4193,7289,29.3,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,12793,213.225.3,,,false,
Pca263e86-0c7b-4550-8d5c-268f51a459a8,O7183ae21-ab19-4043-a443-18aa47c907ed,2017-05-24 18:53:01,WLAN,WLAN,,,,,,,,143494,14641,11.3,,,RTR Server 10G AT,7,3,Android,SM-T580,3.0.2,,,,nat_local_to_public_ipv4,6830,80.110.97,,,false,-35
P62a38ce4-2248-4605-a0a0-5743cb04a2f7,Ob2967ce9-51ac-48cf-8769-c86fe406b367,2017-05-24 18:53:08,3G,HSPA+,,,,,,,,12604,135,40.5,,,RTR Server 10G AT,7,3,Android,Samsung S6,3.0.2,232-01,A1,232-01,nat_public_to_public_ipv4,12793,213.225.36,,,false,-103
Pd5a1f016-4522-4657-b444-2705504f0a5a,Ocb0b3151-dd28-4876-b4ee-7fd4be1177d7,2017-05-24 18:53:10,LAN,LAN,,,Browser,,,,,78695,10196,20.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,178.114.155,,,false,
Paa9c3a30-6960-44a3-9b87-48c0a3f61a72,Oa73d0f88-9b83-4dc4-915c-5ffe386486e2,2017-05-24 18:53:30,LAN,LAN,,,,,,,,7064,7792,31.6,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,12793,213.225.3,,,false,
Pc482fb33-bbd9-4a17-9307-3939ffdd0f69,Ofe2cc3ce-d8a3-4cb4-b733-b261e9288605,2017-05-24 18:53:31,LAN,LAN,46.950980099999995,15.558449899999998,Browser,53.0,8081,61015,AT,3895,10933,22.9,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,8412,78.132.34,,,false,
P1825b892-11ed-44e3-8cbd-be45c0f30784,O4184879e-4797-4a15-9ed9-d2ab444aab84,2017-05-24 18:53:33,4G,LTE,44.47651712216641,26.07606411911241,,65.0,,,RO,41484,8409,85.2,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,232-01,nat_local_to_public_ipv4,12793,213.225.34,,,false,
P5c5c08e4-4c33-4407-8799-7575af8eaeeb,Oa89a71b3-4ee6-4488-9f2d-d56cde6fc971,2017-05-24 18:53:50,LAN,LAN,,,,,,,,15887,3682,36.2,,,RTR Websocket 10G AT,7,3,,Mozilla,0.6.4,,,,,6830,80.110.25,,,false,
P196b5cd8-da7d-44f8-93d6-87969e9437c6,O5661e942-cc7a-48ca-bce6-87eb75988ccb,2017-05-24 18:54:02,LAN,LAN,,,,,,,,2815,3144,53.2,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,91.141.0,,,false,
P3fda7336-17b3-4ad5-89bc-054d407cafba,Oe26087ae-7629-473a-a6ea-169ff7834794,2017-05-24 18:54:06,LAN,LAN,,,,,,,,23654,6173,38.7,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,12793,213.147.160,,,false,
P9f396f3f-7821-4ff5-ba2b-9b2ca01a551f,O0ecce21e-96d2-4637-94a6-5a9b6fc5371b,2017-05-24 18:54:13,WLAN,WLAN,47.57053625009476,14.45733356291136,,65.0,8911,61201,AT,44762,22416,59.9,,,RTR Server 10G AT,7,3,iOS,iPad Air WiFi,1.7,,,,nat_local_to_public_ipv4,25255,91.141.0,,,false,
P925eb50b-96d0-41f0-9501-555b53fb09de,O2763ed62-2311-45ed-8d81-e261d46c1d8a,2017-05-24 18:54:34,WLAN,WLAN,,,,,,,,5107,634,11.6,,,RTR Server 10G AT,7,3,Android,Samsung S5 Neo (SM-G903F),3.0.2,,,,nat_local_to_public_ipv4,1257,91.128.184,,,false,-73
P74efaa39-0c89-46ad-96d0-c3ac807042d9,Oca2527d2-3c7b-4f66-b989-867ae91c065b,2017-05-24 18:54:56,WLAN,WLAN,48.24019028924396,16.50183966101937,,202.9,1220,92201,AT,981,2411,12.9,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,1901,193.81.134,,,false,
P6d03bc90-85c1-4c52-94d0-511a8ac90d2c,O224a09bf-3d77-4ff6-8875-584f7a2fd8cf,2017-05-24 18:55:00,4G,LTE,48.4742073,15.9747431,network,3000.0,3701,32110,AT,9938,18249,25.6,,,RTR Server 10G AT,7,3,Android,HUAWEI SCL-L21,3.0.2,232-03,T-Mobile A,232-10,nat_local_to_public_ipv4,25255,77.119.129,,,false,
P17452dda-1c7d-4bac-813e-72984337425e,Oa5452a13-034c-4f9e-b302-f6db3ffb9d5d,2017-05-24 18:55:26,LAN,LAN,47.284096899999994,11.1763449,Browser,30.0,6410,70339,AT,13127,3932,60.0,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,77.117.195,,,false,
P13d3a7ae-e221-4050-bc54-c05a7a55c8ee,O4aed8f1f-f1a1-4abe-92f2-1bc9606d7815,2017-05-24 18:55:45,WLAN,WLAN,,,,,,,,12687,2960,28.6,,,RTR Server 10G AT,7,3,Android,Galaxy S4 Mini,3.0.2,,,,nat_local_to_public_ipv4,8445,83.215.41,,,false,-55
P1acb6055-0d56-4e8e-8901-302a6992ff2f,O0d92a5fe-90b2-487d-a23d-af60d2fddd8b,2017-05-24 18:56:00,WLAN,WLAN,46.75574043730025,15.213330586320668,gps,12.0,8541,60331,AT,10987,2496,16.0,,,RTR Server 10G AT,7,3,Android,SM-G950F,3.0.2,,,,nat_local_to_public_ipv4,8447,62.46.169,,,false,-69
P68aec96a-a01b-4430-a515-f7b40bdc2869,Ocf63dfc5-a9cf-44f6-889e-d81e61bc82f6,2017-05-24 18:56:02,LAN,LAN,,,Browser,,,,,6592,3631,63.9,,,RTR Websocket 10G AT,7,3,,IE,0.6.4,,,,,1901,194.96.152,,,false,
P1dc13539-1268-4d92-94b8-1190eb56ff80,Ofe7f01cd-8c48-4c17-9573-f847b87bfc8e,2017-05-24 18:56:05,LAN,LAN,,,,,,,,8954,741,11.6,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,8447,91.112.193,,,false,
P3d97124e-e93f-4405-8fd7-edcb51e49021,Of4ddb0cd-73c2-4c82-9bed-798ef2ca9c79,2017-05-24 18:56:13,WLAN,WLAN,48.0142117990628,16.20091871359963,,30.0,2500,30604,AT,486,753,334.1,,,RTR Server 10G AT,7,1,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,48943,94.136.17,,,false,
P0ab972d7-82c5-49cf-8744-eea50e07baaa,Oc04fcf16-383f-4667-9fcf-d9a3d98bc2a6,2017-05-24 18:56:16,LAN,LAN,46.8398931,14.837197,Browser,4435.0,,,,44535,8174,14.9,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,1901,194.96.153,,,false,
P196b5cd8-da7d-44f8-93d6-87969e9437c6,O72799e51-1857-4688-994d-f1320e78814a,2017-05-24 18:56:28,LAN,LAN,,,,,,,,2394,3389,56.8,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,91.141.0,,,false,
Pd5a1f016-4522-4657-b444-2705504f0a5a,O204314cb-3142-432d-ac3b-3cc17d3b01dc,2017-05-24 18:56:45,LAN,LAN,,,Browser,,,,,75651,9426,20.9,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,25255,178.114.155,,,false,
P60172706-e44e-4746-98ee-49b5bef499c8,O920ada55-e322-4c20-b57b-21cf30f2a02e,2017-05-24 18:56:47,LAN,LAN,48.2983956,16.3772222,Browser,27.0,2103,31214,AT,10455,936,12.1,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,1764,81.16.157,,,false,
P0ab972d7-82c5-49cf-8744-eea50e07baaa,O8f341bc5-4ba6-4dce-9887-05419704a153,2017-05-24 18:56:54,LAN,LAN,46.8398931,14.837197,Browser,4435.0,,,,56527,15074,15.1,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,1901,194.96.153,,,false,
P69f1a078-e468-4404-9e19-c9b600d0e5f4,O70b24742-4647-4aa4-86d4-5d2f61211ce3,2017-05-24 18:56:58,3G,HSPA+,,,,,,,,17772,3816,35.7,,,RTR Server 10G AT,7,3,Android,LG G4c,2.2.9,232-01,"Red Bull MOBILE ",232-01,nat_public_to_public_ipv4,12793,213.225.14,,,false,-79
Pbbd4b744-b141-42c3-9a6d-a090fc7b79fc,Obebe3b9c-2bf7-4fef-8e3b-78577bdcb696,2017-05-24 18:57:11,WLAN,WLAN,,,,,,,,900,888,15.1,,,RTR Server DE,7,3,Android,VTR-L09,2.2.21,,,,nat_local_to_public_ipv4,3320,195.145.168,,,false,-58
P630d6625-ae4f-4991-86b5-1b136f4b12ef,Oc139b06f-ef7e-46b6-ad54-2c6c256e2e0f,2017-05-24 18:57:16,4G,LTE,46.73882357,15.32286957,gps,9.1,8544,60336,AT,28598,10726,22.9,-92,-9,RTR Server 10G AT,7,3,Android,F5321,3.0.2,232-01,"Krone ",232-12,nat_local_to_public_ipv4,12793,213.147.165,,,false,
Pd8408602-a13c-4761-a1c9-cc2274e08c67,O1ab1066c-73fa-4e7b-bfba-20390119655c,2017-05-24 18:57:45,WLAN,WLAN,48.44624144960981,16.29942133092908,,10.0,2004,31234,AT,8731,5272,40.1,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,25255,178.165.128,,,false,
Pd5555de1-6c2c-4649-9fd8-759dfed83225,O75968d64-1a7e-41d9-ae71-1cbcc438d337,2017-05-24 18:58:17,LAN,LAN,46.7389671,15.3227212,Browser,20.0,8544,60336,AT,5967,2525,57.9,,,RTR Websocket 10G AT,7,3,,Chrome Mobile,0.6.4,,,,,8412,212.95.7,,,false,
P9c3d1749-afc6-489c-b0e9-8b0c74ab9938,O00276b5b-4957-42ab-b8ef-b036f455ba4e,2017-05-24 18:58:19,WLAN,WLAN,,,,,,,,15023,2943,16.1,,,RTR Server 10G AT,7,3,Android,Samsung S6,3.0.2,,,,nat_local_to_public_ipv4,1901,193.83.208,,,false,-65
P747abedc-4848-4af2-b2c9-f549119aeb1a,O60409e22-d1db-4911-9340-c59fdd8b0b46,2017-05-24 18:58:21,WLAN,WLAN,47.22843943168151,9.58447451704143,,30.0,6800,80404,AT,3950,4863,202.6,,,RTR Server 10G AT,7,1,iOS,iPhone 6 Plus,1.7,,,,nat_local_to_public_ipv4,202952,185.137.19,,,false,
Pa908adb6-7ce5-4ba2-a79b-afe04efe776b,O74e7a70f-1228-4eed-b6af-343278a3d3cd,2017-05-24 18:58:25,LAN,LAN,48.298387,16.377189599999998,Browser,25.0,2103,31214,AT,11669,1007,10.3,,,RTR Websocket 10G AT,7,3,,Firefox,0.6.4,,,,,8339,81.217.162,,,false,
Pd09fd30f-ef3d-4ed3-969c-495fc1755779,Oc183905a-7328-4ffa-aa2c-4a722fb49754,2017-05-24 18:58:30,4G,LTE,,,,,,,,7889,16569,77.0,-96,-7,RTR Server 10G AT,7,3,Android,Galaxy A3,3.0.2,232-10,UPC AT,232-13,nat_local_to_public_ipv4,6830,84.115.206,,,false,
P747abedc-4848-4af2-b2c9-f549119aeb1a,O1cadc5bc-74e4-4261-9ada-3cec4e4311db,2017-05-24 18:58:59,WLAN,WLAN,47.22843943168151,9.58447451704143,,10.0,6800,80404,AT,931,4232,250.7,,,RTR Server 10G AT,7,1,iOS,iPhone 6 Plus,1.7,,,,nat_local_to_public_ipv4,202952,185.137.19,,,false,
P3d97124e-e93f-4405-8fd7-edcb51e49021,Oc2e4f072-dcae-4dba-88e4-813b8b47e94f,2017-05-24 18:59:06,WLAN,WLAN,48.01427441187949,16.20082676412184,,10.0,2500,30604,AT,1100,1301,565.8,,,RTR Server 10G AT,7,1,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,48943,94.136.17,,,false,
P7228c064-6c9b-4482-801b-24ff87fc0831,Oeae6906c-020b-42cf-a07a-5da3124348fa,2017-05-24 18:59:09,LAN,LAN,,,,,,,,17927,5299,29.1,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,25255,178.113.235,,,false,
P67d0e14b-dea3-409b-b080-48ccdef425ad,Oe7897a2c-52af-449d-82a3-53bc3a07fcde,2017-05-24 18:59:22,LAN,LAN,46.73883567,15.32281843,Browser,15.2,8544,60336,AT,28128,9798,24.3,,,RTR Websocket 10G AT,7,3,,Chrome Mobile,0.6.4,,,,,12793,213.147.165,,,false,
P248789da-b9b2-4e4e-8269-2ff22a3829a1,O12e779c5-91ca-47d6-96d7-1835835b9a06,2017-05-24 18:59:22,LAN,LAN,48.2984218,16.3772119,Browser,26.0,2103,31214,AT,13447,1005,9.7,,,RTR Websocket 10G AT,7,3,,Chrome,0.6.4,,,,,8339,81.217.162,,,false,
Pcb867c7b-c7a3-4920-b420-6c589ee3be7a,O9edb64a1-337d-492d-a6ea-d9c4823b3760,2017-05-24 18:59:51,WLAN,WLAN,47.9811442690417,12.92556381785583,,10.0,5111,50305,AT,29144,2917,16.2,,,RTR Server 10G AT,7,3,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,8445,83.215.121,,,false,
Pb0081d0c-2ca1-4682-b19c-2230ea16a338,O7d38caa4-5bcc-4e6b-94e5-c08286491f0e,2017-05-24 19:00:00,WLAN,WLAN,48.44632602301282,16.29941336812107,,5.0,2004,31234,AT,4490,9668,27.1,,,RTR Server 10G AT,7,1,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,8412,46.125.250,,,false,
Pa1762073-3262-41a6-8f06-0dd26a378d57,O37e1a5e7-fe52-47ab-b0c6-e81d6ae4d82c,2017-05-24 19:00:01,WLAN,WLAN,48.10536120705904,14.57111966428822,,65.0,3350,30514,AT,16726,4679,14.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,1901,193.154.116,,,false,
Pd3fafb87-d9ed-46aa-a71b-02a5c4541e04,Od57f1e49-9e6a-42b2-8e14-582445e714ea,2017-05-24 19:00:08,WLAN,WLAN,47.954309393595416,13.0111853366319,gps,8.0,5151,50325,AT,21972,7359,43.7,,,RTR Server 10G AT,7,3,Android,Galaxy S7 edge,3.0.2,,,,nat_local_to_public_ipv4,8412,46.125.250,,,false,-55
Pd5555de1-6c2c-4649-9fd8-759dfed83225,O4c8886c1-4dbb-4f81-ba2e-4a47c7971cd8,2017-05-24 19:00:17,LAN,LAN,46.7389671,15.3227212,Browser,20.0,8544,60336,AT,4121,2395,53.8,,,RTR Websocket 10G AT,7,3,,Chrome Mobile,0.6.4,,,,,8412,212.95.7,,,false,
P67d0e14b-dea3-409b-b080-48ccdef425ad,Obf1c7ade-9169-48ed-9a56-fede897ca2d5,2017-05-24 19:00:26,LAN,LAN,46.73884209,15.32281068,Browser,36.4,8544,60336,AT,29695,10306,23.8,,,RTR Websocket 10G AT,7,3,,Chrome Mobile,0.6.4,,,,,12793,213.147.165,,,false,
Pe87c20d5-b6c1-42fe-bc4a-8b563d1cbcd8,O4e6158b5-deaf-47d8-9a73-c7f8547e8c6d,2017-05-24 19:01:01,WLAN,WLAN,47.301888972488634,16.34706117419316,gps,8.0,7463,10926,AT,9235,2101,7.8,,,RTR Server 10G AT,7,3,Android,Samsung S6 edge (SM-G925F),3.0.2,,,,nat_local_to_public_ipv4,8339,82.218.211,,,false,-49
P544112ce-ff47-43b8-b013-67315ac777e4,Oddc5e1b4-89f0-476a-9113-98c7dc66e529,2017-05-24 19:01:02,WLAN,WLAN,47.8406295,16.5282174,network,19.9,7000,10101,AT,45618,9087,22.1,,,RTR Server 10G AT,7,3,Android,Sony Xperia Z5 Compact Cat6,3.0.2,,,,nat_local_to_public_ipv4,8447,91.113.11,,,false,-59
P874be08a-d47d-4aa4-9274-9f61bd9ad265,O9bb82245-410c-4e0b-bceb-fd268bc2c288,2017-05-24 19:01:04,WLAN,WLAN,48.11390083287667,16.26524554567064,,10.0,2380,31719,AT,5738,619,18.2,,,RTR Server 10G AT,7,3,iOS,iPad Air 2 (Wi-Fi/Cellular),1.7,,,,nat_local_to_public_ipv4,6830,91.119.23,,,false,
P6a028767-3ce4-4fff-9c96-f72524032488,Of36d2796-13e4-4a95-af7a-7a09353a7ac4,2017-05-24 19:01:21,WLAN,WLAN,,,,,,,,3408,6984,55.5,,,RTR Server DE,7,3,iOS,iPhone 7,1.7,,,,nat_local_to_public_ipv4,3209,109.45.0,,,false,
P776d0aec-6d37-41cd-9deb-aefa84c6dac3,O01e240ab-f331-4268-a9ad-1fb2f607ddfe,2017-05-24 19:01:33,WLAN,WLAN,46.98698743841206,15.22867400461182,,65.0,8563,61612,AT,17674,8198,14.2,,,RTR Server 10G AT,7,3,iOS,iPad mini 3 Wi-Fi,1.7,,,,nat_local_to_public_ipv4,8447,178.189.230,,,false,
P9452b68d-6be4-45b4-a380-dc931aa4978f,O4960f5c4-8411-429a-89d9-0033c9a9ace6,2017-05-24 19:01:41,WLAN,WLAN,48.71603856799073,16.17953916081803,,10.0,2062,31042,AT,14463,16240,60.0,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,25255,77.119.253,,,false,
P969f961e-4a74-42ea-9060-259b0a38dd95,Oed197636-5541-480a-b28d-922dddb7afb5,2017-05-24 19:01:48,WLAN,WLAN,,,,,,,,120364,12662,13.4,,,RTR Server 10G AT,7,3,Android,SM-G950F,3.0.2,,,,no_nat_ipv6,6830,2a02:8388:4202::,,,false,-40
Pb0081d0c-2ca1-4682-b19c-2230ea16a338,O7d9af5ac-0494-45a2-a8c4-4cd5421e138b,2017-05-24 19:01:49,WLAN,WLAN,48.44628679570597,16.29949023017315,,5.0,2004,31234,AT,5776,9045,26.8,,,RTR Server 10G AT,7,1,iOS,iPhone 6,1.7,,,,nat_local_to_public_ipv4,8412,46.125.250,,,false,
Pfad1aa4d-0174-4b9e-a84c-f4a9ed17a10f,O7697097a-50b8-495a-a1bc-1835f4024593,2017-05-24 19:01:57,WLAN,WLAN,,,,,,,,1918,5217,31.1,,,RTR Server 10G AT,7,3,Android,Sony Xperia Z3 Compact,3.0.2,,,,nat_local_to_public_ipv4,25255,91.141.1,,,false,-42
P62f60e5f-4742-4b63-a964-8265df035ada,Of231ab72-729c-47cb-8583-d374f2edc1c8,2017-05-24 19:02:11,WLAN,WLAN,48.10467265085141,14.5720225665854,,50.0,3350,30514,AT,18218,4691,14.2,,,RTR Server 10G AT,7,3,iOS,iPhone 6s,1.7,,,,nat_local_to_public_ipv4,1901,193.154.116,,,false,
Pbc12ae09-d7df-45c9-a1a1-8cf78fe38604,O3a32974f-ccc8-47b6-ac41-b85908aa5372,2017-05-24 19:02:15,4G,LTE,,,,,,,,21244,24320,75.9,-87,-13,RTR Server 10G AT,7,3,Android,Redmi 3S,2.2.21,232-05,UPC AT,232-13,nat_local_to_public_ipv4,6830,84.115.206,,,false,
Pf82fdbe5-501e-4196-8a23-c4c275a54e37,O18ed5069-6dd6-427a-a853-14f0b6e7efa8,2017-05-24 19:02:23,WLAN,WLAN,,,,,,,,8283,2343,29.5,,,RTR Server 10G AT,7,3,Android,Huawei P8lite ALE-L04,3.0.2,,,,nat_local_to_public_ipv4,8339,195.202.150,,,false,-70
Pae03e5e4-e336-4cb5-8992-80a09402f240,Ofcff4ee5-d774-4f31-a247-80dea06c904a,2017-05-24 19:02:35,WLAN,WLAN,51.2893995,-0.047248,network,18.7,,,GB,59696,20272,27.9,,,RTR Server 10G AT,7,3,Android,BBB100-2,3.0.2,,,,no_nat_ipv6,2856,2a00:23c5:4305::,,,false,-74
P9cec66ec-5b49-45eb-8239-1b2587d13c7d,O03575f19-2dbf-4fb6-9f4c-a38b9c2a7124,2017-05-24 19:02:36,WLAN,WLAN,48.2984564,16.3771447,network,20.2,2103,31214,AT,16122,959,14.0,,,RTR Server 10G AT,7,3,Android,Nexus 5X,3.0.2,,,,nat_local_to_public_ipv4,8339,81.217.162,,,false,-43
P747abedc-4848-4af2-b2c9-f549119aeb1a,Od0bd93e7-3adc-405f-a778-68196c9276ec,2017-05-24 19:03:00,WLAN,WLAN,47.22857915800738,9.58440955729185,,10.0,6800,80404,AT,2218,557,192.6,,,RTR Server 10G AT,7,1,iOS,iPhone 6 Plus,1.7,,,,nat_local_to_public_ipv4,202952,185.137.19,,,false,
P7a3fbaa2-4776-4cc4-aac3-d8730d35a63f,O84f82f76-7a69-49c3-9d0f-67480aa987e3,2017-05-24 19:03:16,WLAN,WLAN,47.2222601,9.7165268,network,24.0,6822,80402,AT,3193,4953,35.9,,,RTR Server 10G AT,7,3,Android,SM-G390F,3.0.2,,,,nat_local_to_public_ipv4,1901,193.80.38,3419,4759,false,-56
P62ff1c2e-6721-43eb-9f16-ae15c2303542,O2114b906-e39d-4ff3-9ffa-f54367c3be5a,2017-05-24 19:03:26,WLAN,WLAN,,,,,,,,9392,4783,20.2,,,RTR Server 10G AT,7,3,Android,Galaxy S4 Mini,3.0.2,,,,nat_local_to_public_ipv4,8412,46.125.249,,,false,-73
